id,score
e50b1948a7434db6bfe8988f36b2c470,624
d68b383643d844cc9d94b8f798f2ca63,624
e482045d183742c986e243782881a8fb,624
ccbe7f307f524acc871cbcda7e883ebc,624
4b83e19c91a8417ab85902929a688e3c,624
5b2153ca730043b9b675d16af130862c,624
accfa88d086f4991a9b5d85510d1b577,624
bb98fa0831104692b12ac8b4d9c190ef,624
385521f2cc5e40eaa75bdaf2b778e923,624
443a681bc6a747ac8bda17210014a785,624
e6ab370c5db04e00971a2b508df751c0,624
59c06e6a78e548ba89ced4ea4c46c382,624
76776a74626249a08b9ddddade2907bb,624
2398ebd234514b749273a776855d7e35,624
700bf68044224b2a8344fee7dca526f7,624
e0a1eacd54824b62919a35e5df00ca03,624
ab93d7c9a9bc4652a76435c275a3e3cb,624
93bf8f6627984effa7dbe4b71b021a33,624
a7b32e5e61954352966bd8bfa0c05f87,626
27260e666cc1489a840469ce138604a2,626
8a1d413154fe4bccb91a6530a07833a9,626
674f9ebc75cb4d00843c3de5c2effb10,627
5ca4878f990145c6819c2c0c477bd376,627
c838e87a5caf450f81a7d37e5f4159a9,627
a9e5b702b6664fdaad5db880ba428c58,627
3d829bc986634bc287f59bda5a14a832,627
21ba9a2bb6344655ba601988605a8eb6,627
243cb7c9d88547edbba6c63c0ad35790,627
ef440766dd85450ebda8aab03e553999,627
6519441f4b0945dca3750c57d2bc13ec,627
b3352ff8d6be4ec09a90cfa6047eb1cb,627
391a797c790345ba8ffb586aff7aba57,627
a6e76034e6b94d12acd57ebcc1ccae3b,627
c82146bb6e1c489eb55f13dad48205e3,627
97a19f99f07d4e949a5ad4f6c4266cb0,627
09a3aaec9c5a4df68cd1169cd8e8e175,627
e0b9edbf0470494084fff0de1f305bab,627
f1e2d2d15add4eb081e066b3f7a4265f,627
62de935b3abe4beaac38b90821eb28c3,627
2bb6440181a44b31b62a4712b285cfcb,627
7035ff4661ab47d29ddefc2192750ffe,627
73249953564847ae9150aadca1aa8cb6,627
3c14a4ff62bd4513b22786f4aef8d585,627
6edfd6c9bb31404fa8f8c6bc256b9b76,627
973b26c4f4e0468285ce4bb1cf2677e4,627
36b44533474246eea7e5fed9c3f8952b,627
169c9818391646ab9e9072c12e659110,627
9f6b86fee0d94106b6c1d3646cb58195,627
771b60ada27144d4b2fabb28c20ea4ec,627
40af762a206e4122b86d3a0c708b9f91,627
b1a0f17c537d485d8056376ed523f9f6,627
ee5cd627c2c342e9913f45ad5992cfcc,629
6e908ecc44a646a894dc7323d99ce35c,628
1b094ca996e6428f85b7510259c7e4da,628
c104854e04e246afab37b95a9dff5a75,628
aa5cbaba23834490a5dc40e7069794f7,628
e94a499699c84ed0b16f7af62a9982b4,628
5a6ac0a133f2462d883f6ba927e0081f,628
4b53a8d1b273476688414e14e28ee700,628
19df5bd37c484182abe8bb49b7b75cc6,628
598e78360d814e8fb2b90addafa74e7b,628
08617a1a7ed74a24809b8088eaab1524,628
f15b7a08161348f28956fcc934ecb85e,628
8a232dec14a344af9c056b25b936bd18,629
1d6244affdc54411a46b0fae1196fe3b,629
168b19cef5e44d949fa170874f3e8f69,629
273efa120df44f0fbb325aada85f82ed,629
b5fbfd64bc314b64b313e34d4d132c24,629
7dd19e395aff45e38ccd336f8545c85b,629
35c8af601d82447ca9a7b8caf33731bf,629
c51bd5ea59b64ce7926d0ed4729a1c07,628
9634d448352e460dbc93e61ebc62d482,628
b6e7a4b9c6164e9ab01f2af8f196e3a1,628
16f6a698245f4777aaf7a9b5a0ea3ec5,628
796550e1ec0046b1854ec2567cf54d3a,629
8591836d79624ae58e083e879155c955,629
f358d16175fa44a7a7d3c6cdfe9ab967,629
cabdcedf3dd24ad8b963f75c5b9a13d6,629
e7ac04ba41ba45b1a4e579656f43ed47,629
5b83a14f43c645f68402d146e2cf389e,629
ffe3c7c04aff4143a5016846e4d05c2f,629
d2b867dacd1e4794bbbc7102c98012a2,629
0a6677193fed4a2aa5ab78e406dc49ff,629
eafb257f59a14306b8942c7582a115c6,629
354a0affdb014044b2bea701462c6c58,630
1a3fb879525d4894ab9b9a63f970a81f,629
6bd69b5807a448f7927a0f44d4296c99,630
1e086f4258a24ddc824a4d9770ad9597,630
aa330320443749b98e33cd716a520037,630
44e09ac9026f483b879f6fa4e49d30d2,630
e057a6c9b0334efd9077de05635df39e,630
41b4f9f58df34b1d856a982682076326,630
7b3363c3fb654097825195824b23d5c0,630
5e03f081a5b5456cb2a84e0aaa935b07,630
85b90a1997254a62b2820513cf7302cf,630
a2624124583a4cff98a93f04291403c1,630
9e9a5a4780724a66beac2d6c60c45232,630
51592e33f77d4b288253135766dad8e2,630
dcf2df7cd0f148b8a5db78a9e533a0af,630
e354be19300845f28536de5a0814486c,635
3ced22a28b304d1ba760932f5c25b014,635
b7bd67f141af4593931bd45ab06558f1,635
fcd41b967091472186ec9928a508f01b,635
132bda3e0a264be08c81bba1660290da,635
445a4720035a416bbf80ad871f4f60c0,635
a6cef022729345a6a9504dd92f383586,635
484bcf677b644be495033a696b8170e4,635
9dc2160c200f48dc8649f91b55dc57c4,634
351021eed59a4bf3828d93454cbc8271,634
4bf2f4a1db144e69a29f54009c0fffd8,634
80c2b215672b47108e3c25987a15cc2f,634
b997f0b252bc48039d9d1909df8657ef,630
c6a29f5405f94d2fafb5500c658e293b,630
f5044888947043bc8fffd25404551d21,630
9f8808928766458998bc61159f2ffd13,630
c5b5e59d8e78438e8c7006761ff4f4a4,630
6eb074d511d045d0be77f07a5fec297f,630
d564fc5578b148e689b11cd424f577b9,630
0edb7f8568b740708c26eaa0a1b52bfc,630
2eaf6ad5c7884c748a657e01411a77b9,630
bdc930b764cd47a59f586ecdb77c7558,630
ef350de4e35f4746a38f21f925e9c5bc,630
bf40267be2cd45bba77e27565cecc5e7,630
9e545e8b5e904bd8b92cb9807815e803,630
2d982d1fc0274f949775c22136990da0,630
1891308c6e6d4dc896aa82130fa70cee,634
9fc727581b174e5095680b0e567181db,635
a1be55de7c184ef39e2bd9c7fa5c9307,635
5822f8d42f3f421699f0611edd4167cd,635
96d8707ceefc4ee8813c5dfab2e593d4,635
eed5b86998384c5e9e67fd0cb21d1031,635
a09991f77efa4ed79b8ed79382642181,635
98a787091cc74bb99c97afc1b7746417,635
40097d0d3d254fa49087e1e022a8f9cd,635
998611673d06469bb4664655e405f709,635
abe89d9d35d04343a8736a542859c3c2,635
4f7bb30bebe74052bd0a6a002966c87f,635
f62919c0098f417a91c148300a87b8c9,635
77c24ed4eb794a029d0efc58f92c0984,635
7229185fdfb643db98fe3875147e14e0,635
23cba322dd6646fbae8c93288bebed70,635
6ccf9bff55ec40ba8c074068e3aa7f37,635
85beb7755ae7438794d342c48d5f0c93,635
8961f3e7e94e4ccba6289435f5e1c17a,635
627f5b6e890544f7aa5e39cdc84aa214,635
08dae68af50b45ff857b89b2c6cd6c5d,635
b10ac6ef3c3b4e75bdc4661ea8edb611,635
b2f62eeedcad4ecea5e3d86f6494267b,635
4b237de6047242a6a50ff2fa0926f6dd,635
d25f3ba539f84d35acd067a06c913312,635
beadab3212d54f6387bb4718b494a077,635
553ec2f13ff242fb98a55ac2f5f3b051,635
7a5a1c3b70e54556b6c675504c6f247a,635
5afa137249be409ba18fa7cb5797ca03,635
49182adac91b4de0a5728728e65b5b37,635
41bfb9257a264b4ab0c684fe5ce56102,635
34bf889c9ed243adb571485b99e121ff,635
3de01f5758ad4c37b48b254652b2b97e,635
ef9b42b16f5c4c8fb3db246b23a28c2d,635
df576f2c507d45539b788efd263f342b,635
7bb3c7ebe1504483b9e23ac061c6aa05,635
b8d5e35296da4344bcded09be5e4b96f,635
9ee6b2900c524108a8f31e7ffcb0529e,635
b1bdbd4a997f4bec9cd06220c00345bb,635
0873fa944c5244cea0aadd5c5feb3548,635
2297f8a852614003a3d77054286a426b,636
3c76bfd9372e41c381f66a92a1a620cf,637
aef0dc8fc9bd4d49abcb2fee0bd8a331,637
ffaad3480def4d20bb2a69a6b90ea212,637
04466d5977844835969855cf231f8e17,637
e3bcf1a3ed1647eb933f788e5badf684,637
a912bd6f8249495090a25b282a29cfb8,637
8802af8f29f946ed86f0e39b51032134,637
a4a88f3b67b444ecacffd61f4a4c1fb4,637
2f3448c351b940d2847df9a186d78e2c,637
e847c51103b9411a925339da1a4c4259,637
e4e825bd995045b2bbde400b863de1be,637
300014013057424fa36360a38f952d1c,638
c269d2d51a52444eb2f4184beffa926b,638
f244976e56a44191b72c29aaa28ff508,638
1faadc1e45ac4bba80331716ed20ec0d,638
70ef61e54dd144b7b40096952356767b,638
da3045c538664e65a7bb4b77863c9950,637
05c08da956544553964fa12c0d11c84f,637
a2c168e3b1d349c08c3d6314afccecfc,637
ad45bd8634734d9b81c6513b82c731ef,637
9d702f1b358146ebb4cd03818f303165,639
63200ceb02384d45a91074e912958c93,639
a2549ffd3b8841b28d78be8ca49de402,639
27ab907ce08d442190cfc880763fc047,639
5accb1c6f080402ab08cfadf26e213cd,639
034572863066436d832e4454f7fa3e83,639
846e5e5cea044803a8ade4babdf9726d,639
7039fa78ecba4a5597e3c11172d0de2d,639
3d2618e2b3674dd481b30f2f8db07351,639
8181b48103d7434a811f604cf08c7925,639
32c84a98239b4f1399645d10a4890ac1,639
eaab341b5e1145b6bf0daa4ad4d1f07d,639
a86e03ed66e24d9ea721e448cab8482a,639
c173cb772cd74910b0c088886dd67a23,639
a766dff0d9544768ae3dcaf652ac3733,641
9f39c8c7195f4faf8f341af1338c5ec2,641
a3a03d880eb3483888c42d5837a6c5b2,641
18dbc4c277c142c39cafd8613687846a,641
ac910dcceadf4b168e718cde65803179,640
12109b65cad542c1bee21c056ce18488,640
c6fe9e6e21ae4106b04838745d0e2097,640
02181585d62c43f28f45ac04769ad1e9,640
cead598630f64957b47cd72f88abb249,642
a944513f19e140b79bde9341d6cae8f9,642
206916c3696b44638b405028228eb37d,641
63792da2cc24448a87db9b1080e377ea,641
730d04d98033480c93b7da6fbb284af1,640
46af1a83dd1e42b6ae47a1e1f7151d3d,640
9a5f84a6635d4f0fa65076dc8c9aa60a,640
037edfc699814c669385b5c2ea0f3768,640
319d38e917df43248b3d10fc1442f6b2,641
bf015de1fb864052bb91ef9483f680f4,641
7fe75eabd05c4ceea9a77411441d7081,641
06647cebe5be47a8be3d0095aad15486,641
87c9f7caffb148a581d4f8a23ec31767,641
a66697e8c4c84dcf9cdd741d9c17980c,641
c2e7303628594cf5b87b0ddf8341f14d,641
a3d303035ed145f9a102756930c14e96,641
19d4744fa1a944daafb69505e5407c0f,641
d246ded93a474fa7a72dbab3fe452dbe,641
bbacd1f53434410fa48c82385a371a77,641
ac2bae58883b4fb1aa9a20f396f16ffe,641
ced222cadfb1460da868b982548d752c,641
dab6a1d108a84bd08b58c8f3d9fae739,641
346ce8ccbdce473d9f7023b165a1cb79,641
a1c52db899a44d71946ccc539b1044fb,641
cfbd52e2f6874f0b9f6be411cef90b1b,641
57e779638ade46cc981dd20a6d7dedfe,642
867210017f2349e4a87672a955885f6f,642
3878b199ed174ffbad7d11e6d10e8e39,642
37144033f2f24e9e9419528a9bf6866a,642
2025f9c4199f4eaaa223aef59136b36b,642
34b5585763514833811599ddebb872cc,642
d8b842b5fbf5443294e18d3f78a63dcd,642
365e132cb2f4403db486a22d5c7f79cf,642
1b391fb13b784b8a96c9110af02a1a52,643
e11d94e98ffa4b7998c7e3bf5adce9b5,643
2f6cbea0f2274aa1858a76b2f832e419,643
0430dbbd526b4e9da8b90e0ad88365cc,643
43cac919f84f470a9926c6de42741980,643
4ad32025efb3495daf650d93d3ee218e,643
1984c419ac9b47af9a54b9ccd071b7ae,643
e518543d86a24bddbf57d536143ae340,644
25b4056795094efcbf51c5f4cbde0bdb,644
d2ce5f6072874044bb854808d5cb5e88,644
e5998254dc0843a8a96a1998c193492c,644
febcca12f2bd4b5eb67b28734db95ce3,644
5ff82803353f4ad49dbcfbf02bcff7ce,644
55e156e0cd264aa0b7edea69463168ba,644
0c835ed1b17a48b3a4fa0c8540a590db,644
a0bda7d02ce448c9846ad26c4277611c,644
167af4f8770e477a88bd0abacea2e4cf,644
4dcf4fb1d2a04b9d977b8f65e2be1346,644
5fb4e8b013344b3da6a7ef4ba75f7f01,644
f5038fa02fcd4ebdbfe8498742c75b96,644
029694f120e1465c9b3f2bdc74ccb08a,644
3bbf0ea7a3cc4057ab340175b443cf50,645
c539f648be77479bbf897853883b1a82,645
f8bb517af54a43ae96d49d52e58e5704,645
93ede812ac5f4de98ae72474c3ec0d08,645
142d6572c161495da6be9ca311afa219,645
aced38e808a24b4e89e7a47c6b14296e,645
9ce755b933464d5eac37c1fe4802829f,645
506dc862fdb640949e485fe6407f74e0,645
eaa38a7f561f411a930b4bbd8a3019ba,645
a85a4632bc7f48018d0cfdb99734973f,645
1974ffd2f7a240dd86402d42c4a60c05,645
461ca52c4daa420ab4a8a4de65795b87,645
bb28cf0778274b1ab8aab660a368aec7,645
752ab2fe4e25462f8b1c9c23858f811a,645
41a5ded542d84083b07f82ef66c1c330,645
0e9eb5ac43034f7ea82f84f04579c3ad,644
17af5d11aac849869380e53a2fb28752,644
3450e19f3f3f4438a7257c919ab03619,644
0a37618394044463a7ebea88f7858c48,644
b6ab9207195748b69c4ae7b32c692061,644
c71c0aef3fe047abb5c5380460bf83aa,644
821a97a845aa4162ae2dca84eccb51eb,644
3ec1dd96e2fd4834a746ec1b55051bbd,646
93367191b3014edd84d5839cb3e0bab4,646
f6306a7c3b314bf18f1eb27f7abc41cc,646
02fa545a942e4212bb2437869f83364d,646
63fa1666c6b345a4859728136cc58cc5,646
c45d4d0ab35347129d2e5e25465bac25,646
6e00af42d1d943809ec8bc317f966127,646
7dbc2a17202c42be9da2f982468f16d6,646
2831cb1ffb024f1596e210b18af536a3,646
9a6c203ab0474335a90e80689cef2b0d,648
3aae8fa30d214326baabc64d7ed96a4d,646
43ab08d2e8fa40ebb15a04150eaaa0fe,646
7adc5eb321f344368a43e5e335506875,646
ba9d81e809b6446b91cb85c7255cb0c1,646
ecce87cab84246b3856f324dbfe7715d,646
68c2ccc612254272ae52182c7fd45183,647
151c592fd4c14bc195f10bd7fcfdebac,647
3a6abba0e5a94285926084cacdd864ba,647
94d7a729c79f45ccbfdfb4fb91cc654b,647
ca7da14e394f4902866f83e8015674d0,647
502de878dba44c1c8b3060ec9b7af6a2,647
23ea7a22dc874f1db196a2a0fc220e2f,647
aed6818a62064457802393f8a4a3a4e9,647
34be619b3b894d48a2b9d8ce2e71b9e6,647
4c4b0a4328894abcbd5417073e680475,647
9e8de8c0ee03481c900e0a0630aad7f2,647
462aac2b48c1447b8e684785a6b4cd7a,647
b26564bc87d346949cbd54f1827cddc6,647
75f0f34567694d5c9b0f8c243251bea3,647
7c026585537c4de786ca55e6262a4a2a,647
57eaf2adc0ca40298856a5250eacfb58,647
16cd2eaceef446e586e9a4bcc3b7bc52,647
284aab8ab8a04581b279c0a266d0a4ef,647
b1bd608d18ad444ca6131343040ef9f0,647
6f95cd76798f4123b8d4b8121bd80e1f,650
125721dcaeb44221a48355b8df02e7c5,650
44c03989294244f7843467ac3375a4e1,650
f563332132c74aa6bfd3d32f429d847b,650
c36183daeb2e4a869264605732cb375a,650
c01a47d64ea3444aa6649a82c82d47c6,650
4bffd1dbf0194925a0354818906f8c0c,650
9e4374b7c89d4373ac347e84f3dd61c1,650
0dbdb93ca22a4378b18c6933c44127c1,650
caa1ed5f94cb4363806df7745402e545,650
874a5f4925144049a8b65e5e5571b038,650
9b918d360d534baea2cc4bf2beb790f5,650
2fb1c2bb8e4c49998b1d662f7f8f2bc6,650
ad8c74f4eef746dd902d8185132799f2,650
0b32fb8940714a6a82a8015fc516751b,650
78aaba7fae764ac6adf2b706cc02c90f,652
2c516401e46f4c65adcf56f890873b34,652
242796956e774df18efcba63f8d3a72b,652
10f2e4079c7c4e629cdb792abe79313e,652
7f0e438f25cb4040afaad265fcb2547f,652
0f7e8648c4a9493d92ffd9a897c03bb3,652
9a920879f01642b09284bac96d287641,652
2ef15ae804ff451f87ea09ea12713cc7,652
8e8cfd36e7c44246ab866e3345470506,652
d1de4f12589246cc8773ac7d2ae7f155,653
eb1f2ca48baa417ca5cfc07b83719672,653
6a885fa9845040ee939ce428f5392680,652
99a5815e75444afab62ff49774bf667d,652
919cae1b88c945859f2aeb02bec3859a,652
ebcdc480fb834ddfab712029cdcf34ee,652
9762d1f274a3438cb320b5f7d24fc557,653
bd3317f654f7489cb1363e83c47cd022,653
874c95c59e75449eaea8c07ebde80844,653
a1d34824b8394843910eae49655a630e,653
ca783a8007594e888cda4d2a165f10b7,653
ca7d5f6be79741daa4d58ac06e80a1b3,653
1f9a3160e9f54011a0cd1c71d8856855,653
e9bb5b97caf44d16a5cc116fb70e38a3,655
d487d5099f354f89a72f04a74ebb4fa0,654
62c2062330514341b88cdbd368485eef,654
64f9d3de5337431f8a2f8e4b0630c9b1,654
5667746d39c344f5b1f7255e95a9b494,655
ee571c98d5514d019abe7e589c3f635e,656
6e98b6d3bd264c2481fb3cc3d2cd80c1,656
8236ca516f45402694bda2e0df6f2e76,656
ff82d9ea4a864ce489d457125b16ed91,656
314eede3d787401383515604c3ea5d95,656
90a7ba8009694a9eb2ce8bab8ff3fd44,656
413752a2a9db496dbdf84fb482e610f9,656
96dbc38931f54fcabb5183097391caea,656
7b86fbd4d8db4b79a8913d1d294d2abd,656
c27340cd0850468198b30d84c6c747b4,656
48ca957362714d41b5503249efeb57b8,656
dd8fdfc610764fab858e925af6d79d6e,656
1faf1889ddb7443e8f94e7d2a42793e3,656
170ab50177164881907c0e65184a35a3,656
fc7ff1d5b54840e89b0d1b60eabfe99e,656
c940d797a80244a582b0df729bd4784f,656
39a0ee1d6f22416eb4034c756d7cbd9c,656
0ace729685fd4e0abaa21c47d2586bc2,656
a3e7007212bd408285135cf8af5769ca,656
91fadeced79f4d72a5a7e69ea830a43e,656
9e07aa410ae04f45bea7840875c5b867,656
afd592f016c94f238aab811dac26fc20,656
43c6ab4d2a694bc2a80e015594f63d2c,656
3f9441c37d52469f862edd77f109e331,656
d5c679d8c7c14ddbbe6b62eeaec90c50,656
8952714528d24ac09018caff6ef4b660,656
78c1d2edbe464b56bf12355f056bd461,656
22d99cfa5f364d8697ae2e24e68700b6,656
84c29b782f7742b088c4fa94b4792513,656
c843939c9b0548a4a9de7ae07c85c84b,656
113053b0591640308437006c5132c769,656
b0f1dae2422c4ccc80a39f5b23a49ca4,656
eb321dc46ae7492387a2460256c01643,656
33b1afc54fea446499e66da297ff32b5,656
1e4c1093e78749c798590b093ca9c9a2,656
1b9c1e5d818e474cb93e19d19ce5d1d1,656
0631fcac47fd4a8b876e9fcc0460bd9d,656
eeb5ec2646f2409e93fcad1366f5d418,657
d76c38bccb6c46afa715cd8574187d60,657
7026f298f9b64b80ab60232404a768c8,659
27bde496cd584085ba7c4abf950ea0e9,659
07511fab96b44774898878f3f50b323b,659
f531482aca9c4cc78881aa2a110a3548,659
1b5d04f9245442b5be2ab2a9029ce5eb,659
60e0b764febb45d6bd9c14cbf12a215c,659
c83c869bd6f541b69a5d47e98c2d87ec,660
ad797de3fddb451f8696fa0268d07a47,665
075348881fbf46358d669462e011cffd,665
d508010b6b8f44a3bbcce532821553d5,665
e1319a656df34ec296010ceebe5c24a2,665
39f776d62271402ba57e2e67b6d84ee9,665
98f86cc0370d4420ae994d07dd4e4a86,665
11c8e1bd92544f338a079c68c5516ca8,665
1499987be3174117bf56bf705110e5f2,665
1274eabed2384021af15e3bdc029fc2c,665
f369b3f19da84fd68105750819cd37d3,665
1b7ad0fc3fa84b7e970f3432cff8ae6c,665
157cecdd66734e4381635a11dc8fd7fe,664
2381db19c40041e596a7dd2948a786cc,664
fef6340f72d642f5ba8a7051df457b51,664
6939a4dedae44accb4bfc52055b102c8,664
7a9a3b450eee4c3d840be1d72e9caaa1,664
12c07f414bdb4413baec661614f51251,664
f1c9194de33a49eca54992302643a2da,664
a2bc1394bd9d4b80b9b267382bb5af7d,664
2b8a67c095544f51a1ccc859b207f0be,664
ca330c3c146f448090f3ea4be61ba0c7,664
8381240caaef4e0a97fc574d99c8ebea,664
b4f7101b8c2346e8b378fc436c711597,664
6e613a3ee65445e0b11314803697e090,664
78a32d16562d4ecb8f00195aee1530c1,664
302fdd17816c4045a16cdd3b13e0c0a5,664
2beeed9432274ec69a23035d18942a4c,664
281fe630ffe24bbf96a6cb0387d7f115,664
105572d23c254eb189ea2f7940edabf9,664
270357364a8c4c319a06bacc620db021,664
af0d8cd8c3664c40bd435a8bf6d13dc0,664
781232c7f7f84fe0ac2b33ade73bb1f7,667
cf1c0db8e57544a2bacc8cfdaf5ec057,667
17c5c7cc546f417a81aac874eb66693b,667
df9d22314ab64135a146b32049947565,667
deab3590413d44b3b1586e8b5f5cc536,667
894012cea1af43a8af496c35dff9f98d,667
90e0ef9047804099831ff6a733be90de,667
d70ce5f0711a491d927dc6d7c3f9aa33,667
ebc5e1af88244856886a5177e356eacd,667
27f209ce2a99450e8c76c72b8d2dec7c,667
625ceacfe7d549288ac4d5c0260eebbd,667
596e6f2e31d548d49e1d1e4b6cb75c75,667
ec2289de705a4f5192ce80792bdce77d,667
c944428f6a024e43b36f98e38f70bb36,667
e8bf4c9ab4b44fe18fadd2252c2a128c,667
289e421da18a4ec8a819f6053662cff3,667
547448612ca946dcbb45f4f8e9466fa4,668
e528b0eeb6db476d98f7f9dfe2ecabc6,668
5582646fc79d4e65a0c9c13d1644e266,668
66cf8532ab5745c69587fd55caa77b69,668
7e1cdbf848c34cf89bb6eaabb47898bc,668
9cba86b2aa1048ab9b02db2b06ef1123,671
472e792c74bd4462a9bbb1cbb39600bb,671
664bda970cbc41da86ded447c4dcec06,671
050d71ea25c54e3aa1231bf86dfdcde6,671
0ed48a57c9e24042be707563ca2851eb,671
d1b4582c23bf4b51961c6ed7050cbf80,671
d0447c7b8c1d4abf97ab0edd8bbedc87,671
4132cf31280643ec8a4cbaa6671c4095,669
18d399a5cb104faa81e0bc4fe679d5a5,669
5f104c6320c74fdf871a57c9dad4c9e7,669
d6e7e6d480904219a88426508b27fdf3,669
dcddbab8cd4c41d993fde7bf90a8a773,669
ab65c4c80ae642edbf299eaaf751bfaa,669
c4b49bb38c7240c1bdff6dd370a015ed,669
2c11b984c9104cc0bce0a948144ba6d4,673
6e7dcf3eaee748498aa17aa1ac7996e6,673
08facac3c44f4f9da4f436e9b5f7320a,673
c4076cb9f6ee4aab9dc156714d4e0e10,675
5ccae0ec6a9f424da17954c58a82778c,675
cb51588b1c0c4e44adf60ed6765fb478,675
881b2c2e80cd4b13a9d821977521c239,675
1b04b89c4c6948b5ab5763c38ecf6cc5,675
36a40ecf04da49ed9b8cbf7225a3c8c1,675
763915c1116145059c39ef604c7c58cd,675
9d10f511d0ae49ea835d8bdddb26395f,675
075a8ebfe28c40ae96db1349bd6994e2,675
1e0fef28de5c4325963e3c28ffb425ab,675
694ada5bec02437bba682225177d013f,675
0d5940bd31634e608542daff2a8b07e6,675
320589e12f644317a7b4897f43d1b28b,675
6d4b8f23279544498201af4271128d9d,675
05e2c874b7334ca0b0cadd30b1285b37,675
08e8d946ccf24f9794ab7d9b31a2f721,675
e10f162ed7c14726a17f73b3428b4883,675
980b04f7502c47fbbfbf6f425832f73a,675
fc9c60c1b4524382a396ca1a8739d2ce,675
c31949f097934548b2cdab681178c0be,675
490341970a6a409bb7a384b42bec28c8,675
2fd394a9f4794b40a7159d094202eaa0,675
ab48ca04a1094606b3740d487ffb05e4,675
1db5207f9d0541c4acdcd33b712992b0,675
de45a4b3dbdc44ec8447c003635c8c44,675
ba5932bafaee4fe683b249f687564f16,675
